deride ; высмеивать ; уважать ; слушать ; respect ; listen ; Они высмеяли его идею. ; They derided his idea. ; dɪˈraɪd
derive ; извлекать ; терять ; отдавать ; lose ; give ; Он извлёк пользу из опыта. ; He derived benefit from the experience. ; dɪˈraɪv
derogatory ; унизительный ; уважительный ; добрый ; respectful ; kind ; Его слова были унизительными. ; His words were derogatory. ; dɪˈrɑːɡətɔːri
descend ; спускаться ; подниматься ; парить ; rise ; float ; Солнце спускалось. ; The sun began to descend. ; dɪˈsɛnd
descent ; спуск ; подъём ; рост ; ascent ; growth ; Спуск был опасным. ; The descent was dangerous. ; dɪˈsɛnt
deserted ; покинутый ; населённый ; живой ; populated ; alive ; Город был полностью покинут. ; The city was completely deserted. ; dɪˈzɜːrtɪd
desiccate ; высушивать ; увлажнять ; охлаждать ; moisten ; cool ; Жара высушила землю. ; The heat desiccated the soil. ; ˈdɛsɪˌkeɪt
designate ; назначать ; увольнять ; скрывать ; fire ; hide ; Его назначили директором. ; He was designated as director. ; ˈdɛzɪɡˌneɪt
desirable ; желанный ; нежелательный ; вредный ; unwanted ; harmful ; Это желанный результат. ; This is a desirable result. ; dɪˈzaɪrəbəl
desolate ; пустынный ; живой ; зелёный ; alive ; green ; Место казалось пустынным. ; The place looked desolate. ; ˈdɛsələt
despair ; отчаяние ; надежда ; уверенность ; hope ; confidence ; Он был в отчаянии. ; He was in despair. ; dɪˈspɛr
despise ; презирать ; уважать ; любить ; respect ; love ; Он презирает ложь. ; He despises lies. ; dɪˈspaɪz
despondent ; унылый ; радостный ; живой ; joyful ; lively ; Он выглядел унылым. ; He looked despondent. ; dɪˈspɑːndənt
destitute ; нищий ; богатый ; обеспеченный ; rich ; wealthy ; Он был совершенно нищим. ; He was completely destitute. ; ˈdɛstɪˌtuːt
destructive ; разрушительный ; созидательный ; безопасный ; creative ; safe ; Это разрушительное поведение. ; This is destructive behavior. ; dɪˈstrʌktɪv
detach ; отделять ; соединять ; прикреплять ; connect ; attach ; Он отделил крышку. ; He detached the lid. ; dɪˈtætʃ
detain ; задерживать ; освобождать ; отпускать ; release ; let go ; Его задержали на границе. ; He was detained at the border. ; dɪˈteɪn
detect ; обнаруживать ; скрывать ; игнорировать ; hide ; ignore ; Они обнаружили ошибку. ; They detected the mistake. ; dɪˈtɛkt
deter ; удерживать ; поощрять ; стимулировать ; encourage ; stimulate ; Это удерживает людей от преступлений. ; It deters people from crime. ; dɪˈtɜːr
deteriorate ; ухудшаться ; улучшаться ; расти ; improve ; grow ; Погода начала ухудшаться. ; The weather started to deteriorate. ; dɪˈtɪriəˌreɪt
determined ; решительный ; нерешительный ; слабый ; indecisive ; weak ; Он был решительным. ; He was determined. ; dɪˈtɜːrmɪnd
detest ; ненавидеть ; любить ; принимать ; love ; accept ; Он ненавидит ложь. ; He detests lies. ; dɪˈtɛst
detract ; умалять ; усиливать ; поддерживать ; enhance ; support ; Это умаляет её заслуги. ; It detracts from her achievements. ; dɪˈtrækt
detrimental ; вредный ; полезный ; хороший ; useful ; good ; Это вредное влияние. ; It has a detrimental effect. ; ˌdɛtrəˈmɛntəl
deviation ; отклонение ; норма ; центр ; norm ; center ; Отклонение было минимальным. ; The deviation was minimal. ; ˌdiːviˈeɪʃən
devise ; придумывать ; забывать ; игнорировать ; forget ; ignore ; Он придумал новый план. ; He devised a new plan. ; dɪˈvaɪz
devoid ; лишённый ; полный ; насыщенный ; full ; saturated ; Комната лишена света. ; The room is devoid of light. ; dɪˈvɔɪd
devote ; посвящать ; игнорировать ; скрывать ; ignore ; hide ; Он посвятил себя работе. ; He devoted himself to work. ; dɪˈvoʊt
devour ; пожирать ; сохранять ; игнорировать ; preserve ; ignore ; Он пожирал книгу за книгой. ; He devoured book after book. ; dɪˈvaʊər
dexterity ; ловкость ; слабость ; медлительность ; weakness ; slowness ; Ему не хватает ловкости. ; He lacks dexterity. ; dɛkˈstɛrɪti
diagonal ; диагональный ; прямой ; кривой ; straight ; curved ; Проведите диагональную линию. ; Draw a diagonal line. ; daɪˈæɡənəl
diagram ; диаграмма ; книга ; рисунок ; book ; drawing ; Диаграмма показывает рост. ; The diagram shows growth. ; ˈdaɪəˌɡræm
dialect ; диалект ; язык ; молчание ; language ; silence ; Они говорили на диалекте. ; They spoke in a dialect. ; ˈdaɪəˌlɛkt
dialogue ; диалог ; молчание ; шум ; silence ; noise ; Диалог был коротким. ; The dialogue was short. ; ˈdaɪəˌlɔːɡ
diameter ; диаметр ; длина ; ширина ; length ; width ; Измерьте диаметр круга. ; Measure the diameter of the circle. ; daɪˈæmɪtər
diaper ; подгузник ; обувь ; игрушка ; shoes ; toy ; Ей нужно поменять подгузник. ; She needs to change the diaper. ; ˈdaɪpər
diatomic ; двухатомный ; одноатомный ; простой ; monoatomic ; simple ; Это двухатомная молекула. ; This is a diatomic molecule. ; ˌdaɪəˈtɒmɪk
dichotomy ; дихотомия ; единство ; совпадение ; unity ; match ; Между ними дихотомия. ; There is a dichotomy between them. ; daɪˈkɑːtəmi
dictate ; диктовать ; слушать ; принимать ; listen ; accept ; Он диктовал свои условия. ; He dictated his terms. ; dɪkˈteɪt
dictator ; диктатор ; гражданин ; подчинённый ; citizen ; subordinate ; Диктатор правил страной. ; The dictator ruled the country. ; ˈdɪkteɪtər
didactic ; поучительный ; бесполезный ; бессмысленный ; useless ; meaningless ; Фильм был слишком поучительным. ; The film was too didactic. ; daɪˈdæktɪk
diehard ; упрямец ; лидер ; ребёнок ; leader ; child ; Он настоящий упрямец. ; He is a real diehard. ; ˈdaɪˌhɑːrd
diffuse ; рассеивать ; собирать ; концентрировать ; collect ; concentrate ; Свет рассеивается. ; The light diffuses. ; dɪˈfjuːz
digress ; отвлекаться ; концентрироваться ; следовать ; focus ; follow ; Он начал отвлекаться от темы. ; He began to digress from the topic. ; daɪˈɡrɛs
dilate ; расширять ; сужать ; уменьшать ; narrow ; reduce ; Зрачки расширились. ; The pupils dilated. ; daɪˈleɪt
diligent ; усердный ; ленивый ; медленный ; lazy ; slow ; Он усердный работник. ; He is a diligent worker. ; ˈdɪlɪdʒənt
dilute ; разбавлять ; сгущать ; смешивать ; thicken ; mix ; Он разбавил сок водой. ; He diluted the juice with water. ; daɪˈluːt
diminish ; уменьшать ; увеличивать ; усиливать ; increase ; strengthen ; Его влияние уменьшилось. ; His influence diminished. ; dɪˈmɪnɪʃ
diminutive ; крошечный ; огромный ; длинный ; huge ; long ; Это крошечное животное. ; It is a diminutive animal. ; dɪˈmɪnjətɪv
dingy ; тусклый ; яркий ; чистый ; bright ; clean ; Комната выглядела тусклой. ; The room looked dingy. ; ˈdɪndʒi
dinnerware ; столовая посуда ; одежда ; мебель ; clothes ; furniture ; Они купили красивую посуду. ; They bought beautiful dinnerware. ; ˈdɪnərˌwɛr
dioxide ; диоксид ; вода ; кислород ; water ; oxygen ; Это диоксид углерода. ; This is carbon dioxide. ; daɪˈɒksaɪd
diploma ; диплом ; письмо ; документ ; letter ; paper ; У неё есть диплом. ; She has a diploma. ; dɪˈploʊmə
diplomatic ; дипломатичный ; грубый ; прямой ; rude ; direct ; Он был очень дипломатичным. ; He was very diplomatic. ; ˌdɪpləˈmætɪk
dire ; страшный ; лёгкий ; приятный ; easy ; pleasant ; Они оказались в страшной ситуации. ; They were in a dire situation. ; daɪr
disarm ; разоружать ; вооружать ; усиливать ; arm ; strengthen ; Они разоружили преступника. ; They disarmed the criminal. ; dɪsˈɑːrm
disarray ; беспорядок ; порядок ; структура ; order ; structure ; В комнате был беспорядок. ; The room was in disarray. ; ˌdɪsəˈreɪ
disaster ; катастрофа ; успех ; праздник ; success ; celebration ; Это была настоящая катастрофа. ; It was a real disaster. ; dɪˈzæstər
disband ; распускать ; объединять ; усиливать ; unite ; strengthen ; Группу распустили. ; The group was disbanded. ; dɪsˈbænd
discard ; выбрасывать ; хранить ; искать ; keep ; seek ; Он выбросил старые бумаги. ; He discarded old papers. ; dɪsˈkɑːrd
discern ; распознавать ; игнорировать ; скрывать ; ignore ; hide ; Трудно распознать детали. ; It's hard to discern the details. ; dɪˈsɜːrn
discipline ; дисциплина ; хаос ; свобода ; chaos ; freedom ; Дисциплина — ключ к успеху. ; Discipline is the key to success. ; ˈdɪsəplɪn
disclose ; раскрывать ; скрывать ; отрицать ; hide ; deny ; Он раскрыл правду. ; He disclosed the truth. ; dɪsˈkloʊz
discomfort ; дискомфорт ; удобство ; радость ; comfort ; joy ; Он чувствовал дискомфорт. ; He felt discomfort. ; dɪsˈkʌmfərt
disconnect ; отключать ; подключать ; объединять ; connect ; unite ; Он отключил телефон. ; He disconnected the phone. ; ˌdɪskəˈnɛkt
discontinue ; прекращать ; продолжать ; увеличивать ; continue ; increase ; Они прекратили производство. ; They discontinued production. ; ˌdɪskənˈtɪnjuː
discourse ; речь ; молчание ; тишина ; silence ; quiet ; Его речь была длинной. ; His discourse was long. ; ˈdɪskɔːrs
discreet ; осторожный ; беспечный ; глупый ; careless ; silly ; Он был очень осторожен. ; He was very discreet. ; dɪsˈkriːt
discrepancy ; несоответствие ; совпадение ; гармония ; match ; harmony ; Они нашли несоответствие в данных. ; They found a discrepancy in the data. ; dɪsˈkrɛpənsi
discretion ; благоразумие ; риск ; глупость ; risk ; stupidity ; Он проявил благоразумие. ; He showed discretion. ; dɪsˈkrɛʃən
discriminate ; дискриминировать ; уважать ; помогать ; respect ; help ; Его дискриминировали. ; He was discriminated against. ; dɪˈskrɪmɪˌneɪt
disdain ; презрение ; уважение ; признание ; respect ; recognition ; Он относился к ним с презрением. ; He treated them with disdain. ; dɪsˈdeɪn
disease ; заболевание ; здоровье ; энергия ; health ; energy ; Болезнь распространилась. ; The disease spread. ; dɪˈziːz
disfigure ; обезображивать ; украшать ; лечить ; decorate ; heal ; Огонь обезобразил стены. ; The fire disfigured the walls. ; dɪsˈfɪɡjər
disgrace ; позор ; честь ; награда ; honor ; reward ; Это был позор для семьи. ; It was a disgrace to the family. ; dɪsˈɡreɪs
disgruntled ; недовольный ; довольный ; счастливый ; satisfied ; happy ; Он был недоволен. ; He was disgruntled. ; dɪsˈɡrʌntəld
disguise ; маскировать ; показывать ; открывать ; show ; reveal ; Он замаскировал свой голос. ; He disguised his voice. ; dɪsˈɡaɪz
disgust ; отвращение ; симпатия ; уважение ; sympathy ; respect ; Он чувствовал отвращение. ; He felt disgust. ; dɪsˈɡʌst
dishearten ; унывать ; вдохновлять ; мотивировать ; inspire ; motivate ; Новость заставила его унывать. ; The news disheartened him. ; dɪsˈhɑːrtən
dishonest ; нечестный ; честный ; искренний ; honest ; sincere ; Он был нечестным. ; He was dishonest. ; dɪsˈɑːnəst
dishonor ; позорить ; уважать ; поддерживать ; respect ; support ; Его поступок позорит семью. ; His act dishonors the family. ; dɪsˈɑːnər
disillusion ; разочаровывать ; вдохновлять ; поддерживать ; inspire ; support ; Реальность разочаровала его. ; Reality disillusioned him. ; ˌdɪsɪˈluːʒən
disinfect ; дезинфицировать ; загрязнять ; пачкать ; pollute ; dirty ; Они дезинфицировали комнату. ; They disinfected the room. ; ˌdɪsɪnˈfɛkt
disinherit ; лишать наследства ; наследовать ; дарить ; inherit ; give ; Его лишили наследства. ; He was disinherited. ; ˌdɪsɪnˈhɛrɪt
dislike ; не любить ; любить ; восхищаться ; love ; admire ; Она не любит рыбу. ; She dislikes fish. ; dɪsˈlaɪk
dismal ; мрачный ; яркий ; весёлый ; bright ; cheerful ; Погода была мрачной. ; The weather was dismal. ; ˈdɪzməl
dismantle ; демонтировать ; строить ; усиливать ; build ; reinforce ; Они демонтировали машину. ; They dismantled the machine. ; dɪsˈmæntəl
dismay ; тревога ; радость ; спокойствие ; joy ; calmness ; Её охватила тревога. ; She felt dismay. ; dɪsˈmeɪ
dismiss ; увольнять ; нанимать ; приглашать ; hire ; invite ; Его уволили. ; He was dismissed. ; dɪsˈmɪs
disobedient ; непослушный ; послушный ; вежливый ; obedient ; polite ; Ребёнок был непослушным. ; The child was disobedient. ; ˌdɪsoʊˈbiːdiənt
disorder ; расстройство ; порядок ; здоровье ; order ; health ; У него расстройство сна. ; He has a sleep disorder. ; dɪsˈɔːrdər
disparate ; несхожий ; одинаковый ; похожий ; similar ; alike ; Их вкусы совершенно несхожи. ; Their tastes are completely disparate. ; ˈdɪspərət
dispatch ; отправлять ; получать ; задерживать ; receive ; delay ; Они отправили посылку. ; They dispatched the package. ; dɪsˈpætʃ
dispel ; рассеивать ; собирать ; концентрировать ; gather ; concentrate ; Он рассеял сомнения. ; He dispelled the doubts. ; dɪsˈpɛl
disperse ; рассеивать ; собирать ; объединять ; collect ; unite ; Толпа рассеялась. ; The crowd dispersed. ; dɪsˈpɜːrs
displace ; смещать ; возвращать ; удерживать ; return ; hold ; Вода сместила воздух. ; Water displaced the air. ; dɪsˈpleɪs
display ; показывать ; скрывать ; прятать ; hide ; cover ; Он показал результаты. ; He displayed the results. ; dɪsˈpleɪ
displease ; огорчать ; радовать ; вдохновлять ; please ; inspire ; Его ответ огорчил её. ; His answer displeased her. ; dɪsˈpliːz
disport ; развлекаться ; грустить ; работать ; mourn ; work ; Дети развлекались в саду. ; The children disported in the garden. ; dɪsˈpɔːrt
dispose ; распоряжаться ; игнорировать ; скрывать ; ignore ; hide ; Он распорядился имуществом. ; He disposed of the property. ; dɪsˈpoʊz
dispute ; спорить ; соглашаться ; хвалить ; agree ; praise ; Они спорили о правилах. ; They disputed the rules. ; dɪsˈpjuːt
disrupt ; нарушать ; укреплять ; восстанавливать ; strengthen ; restore ; Шум нарушил урок. ; The noise disrupted the lesson. ; dɪsˈrʌpt
dissent ; несогласие ; согласие ; похвала ; agreement ; praise ; В команде было несогласие. ; There was dissent in the team. ; dɪˈsɛnt
dissipate ; рассеивать ; собирать ; усиливать ; collect ; strengthen ; Туман рассеялся. ; The fog dissipated. ; ˈdɪsɪˌpeɪt
dissolve ; растворять ; замораживать ; сгущать ; freeze ; thicken ; Сахар растворился в воде. ; The sugar dissolved in water. ; dɪˈzɒlv
dissonance ; диссонанс ; гармония ; баланс ; harmony ; balance ; Между их словами был диссонанс. ; There was a dissonance between their words. ; ˈdɪsənəns
dissuade ; отговаривать ; уговаривать ; вдохновлять ; persuade ; inspire ; Он отговорил его от покупки. ; He dissuaded him from buying it. ; dɪˈsweɪd
distinct ; отчётливый ; размытый ; неконкретный ; blurry ; vague ; Его голос был отчётливым. ; His voice was distinct. ; dɪˈstɪŋkt
distinguish ; различать ; смешивать ; скрывать ; mix ; hide ; Он различает цвета. ; He can distinguish colors. ; dɪˈstɪŋɡwɪʃ
distort ; искажать ; исправлять ; скрывать ; correct ; hide ; Он исказил факты. ; He distorted the facts. ; dɪˈstɔːrt
distract ; отвлекать ; концентрировать ; фокусировать ; concentrate ; focus ; Шум отвлекает детей. ; Noise distracts the children. ; dɪˈstrækt
distraught ; обезумевший ; спокойный ; уравновешенный ; calm ; balanced ; Он был обезумевшим от горя. ; He was distraught with grief. ; dɪˈstrɔːt
distress ; бедствие ; помощь ; радость ; help ; joy ; Они были в бедствии. ; They were in distress. ; dɪˈstrɛs
distribute ; распределять ; забирать ; сжимать ; take ; compress ; Они распределили ресурсы. ; They distributed the resources. ; dɪˈstrɪbjuːt
district ; район ; страна ; вселенная ; country ; universe ; Этот район безопасен. ; This district is safe. ; ˈdɪstrɪkt
distrust ; недоверие ; доверие ; принятие ; trust ; acceptance ; У него было недоверие к ним. ; He had distrust toward them. ; dɪsˈtrʌst
disturb ; беспокоить ; успокаивать ; помогать ; calm ; help ; Не беспокой меня. ; Do not disturb me. ; dɪsˈtɜːrb
diverse ; разнообразный ; одинаковый ; единый ; identical ; unified ; У них разнообразные интересы. ; They have diverse interests. ; daɪˈvɜːrs
divert ; отвлекать ; направлять ; фиксировать ; direct ; fix ; Он отвлёк внимание. ; He diverted attention. ; daɪˈvɜːrt
divest ; лишать ; давать ; защищать ; give ; protect ; Его лишили прав. ; He was divested of his rights. ; daɪˈvɛst
dividend ; дивиденд ; долг ; штраф ; debt ; fine ; Акционеры получили дивиденды. ; The shareholders received a dividend. ; ˈdɪvɪˌdɛnd
divine ; божественный ; земной ; обычный ; earthly ; ordinary ; Это было божественно. ; It was divine. ; dɪˈvaɪn
divorce ; развод ; свадьба ; союз ; wedding ; union ; Они подали на развод. ; They filed for a divorce. ; dɪˈvɔːrs
dizzy ; головокружительный ; устойчивый ; спокойный ; stable ; calm ; Ему стало головокружительно. ; He felt dizzy. ; ˈdɪzi
docile ; послушный ; непослушный ; агрессивный ; disobedient ; aggressive ; Собака очень послушная. ; The dog is very docile. ; ˈdoʊsəl
doctrine ; доктрина ; миф ; шутка ; myth ; joke ; Доктрина была принята парламентом. ; The doctrine was adopted by the parliament. ; ˈdɒktrɪn
document ; документ ; игрушка ; мысль ; toy ; thought ; Он подписал документ. ; He signed the document. ; ˈdɒkjʊmənt
dogged ; упорный ; слабый ; медленный ; weak ; slow ; Он проявил упорное настойчивость. ; He showed dogged determination. ; ˈdɒɡɪd
doleful ; печальный ; весёлый ; бодрый ; cheerful ; lively ; Он выглядел печальным. ; He looked doleful. ; ˈdoʊlfəl
domestic ; домашний ; дикий ; чужой ; wild ; foreign ; Это домашнее животное. ; It is a domestic animal. ; dəˈmɛstɪk
dominate ; доминировать ; подчиняться ; уступать ; obey ; yield ; Он доминировал в игре. ; He dominated the game. ; ˈdɒmɪˌneɪt
donate ; жертвовать ; забирать ; скрывать ; take ; hide ; Он пожертвовал деньги. ; He donated money. ; doʊˈneɪt
dormant ; спящий ; активный ; движущийся ; active ; moving ; Вулкан был спящим. ; The volcano was dormant. ; ˈdɔːrmənt
dose ; доза ; цель ; идея ; goal ; idea ; Он принял дозу лекарства. ; He took a dose of medicine. ; doʊs
dote ; обожать ; ненавидеть ; игнорировать ; hate ; ignore ; Она обожает своих детей. ; She dotes on her children. ; doʊt
doubtful ; сомнительный ; очевидный ; ясный ; obvious ; clear ; Результат был сомнительным. ; The result was doubtful. ; ˈdaʊtfəl
downgrade ; понизить ; улучшать ; поднимать ; improve ; raise ; Его статус понизили. ; His status was downgraded. ; ˈdaʊnˌɡreɪd
downpour ; ливень ; засуха ; жара ; drought ; heat ; Начался сильный ливень. ; A heavy downpour began. ; ˈdaʊnˌpɔːr
downright ; совершенно ; немного ; частично ; slightly ; partly ; Это было совершенно глупо. ; It was downright stupid. ; ˈdaʊnˌraɪt
downsize ; сокращать ; расширять ; увеличивать ; expand ; increase ; Компания сократила персонал. ; The company downsized its staff. ; ˈdaʊnˌsaɪz
downtown ; центр города ; деревня ; окраина ; village ; outskirts ; Он живёт в центре города. ; He lives downtown. ; ˈdaʊnˌtaʊn
downward ; вниз ; вверх ; вокруг ; up ; around ; Тренд направлен вниз. ; The trend is moving downward. ; ˈdaʊnwərd
doze ; дремать ; бодрствовать ; работать ; stay awake ; work ; Он начал дремать. ; He began to doze. ; doʊz
drab ; унылый ; яркий ; блестящий ; bright ; shiny ; Комната выглядела унылой. ; The room looked drab. ; dræb
draft ; черновик ; финал ; итог ; final ; result ; Он написал черновик письма. ; He wrote a draft of the letter. ; dræft
drag ; тащить ; толкать ; бросать ; push ; throw ; Он тащил тяжёлую сумку. ; He dragged a heavy bag. ; dræɡ
drain ; осушать ; наполнять ; увеличивать ; fill ; expand ; Они осушили бассейн. ; They drained the pool. ; dreɪn
dramatic ; драматичный ; спокойный ; обычный ; calm ; ordinary ; Ситуация была драматичной. ; The situation was dramatic. ; drəˈmætɪk
drape ; драпировать ; снимать ; убирать ; remove ; clear ; Они драпировали комнату тканью. ; They draped the room with fabric. ; dreɪp
drastic ; радикальный ; мягкий ; постепенный ; mild ; gradual ; Необходимы радикальные меры. ; Drastic measures are needed. ; ˈdræstɪk
drawback ; недостаток ; преимущество ; польза ; advantage ; benefit ; Это главный недостаток. ; This is the main drawback. ; ˈdrɔːˌbæk
dread ; бояться ; любить ; ожидать ; love ; expect ; Он боится темноты. ; He dreads the dark. ; drɛd
dreary ; тоскливый ; яркий ; вдохновляющий ; bright ; inspiring ; Это был тоскливый день. ; It was a dreary day. ; ˈdrɪri
drench ; промокать ; сушить ; греть ; dry ; warm ; Дождь промочил нас. ; The rain drenched us. ; drɛntʃ
drenching ; сильное промокание ; тепло ; скорость ; warmth ; speed ; Дождь устроил сильное промокание. ; The rain caused a drenching. ; ˈdrɛntʃɪŋ
drift ; дрейфовать ; стоять ; падать ; stand ; fall ; Лодка дрейфовала по течению. ; The boat drifted with the current. ; drɪft
drizzle ; моросить ; лить ; таять ; pour ; melt ; На улице моросило. ; It was drizzling outside. ; ˈdrɪzəl
droll ; забавный ; скучный ; грустный ; boring ; sad ; Его юмор был забавным. ; His humor was droll. ; droʊl
drone ; гудеть ; молчать ; кричать ; be silent ; shout ; Пчёлы гудели. ; The bees droned. ; droʊn
droop ; поникать ; подниматься ; расти ; rise ; grow ; Цветы поникли. ; The flowers drooped. ; druːp
drought ; засуха ; ливень ; буря ; downpour ; storm ; В этом году была засуха. ; There was a drought this year. ; draʊt
drowsy ; сонный ; бодрый ; активный ; energetic ; active ; Он чувствовал себя сонным. ; He felt drowsy. ; ˈdraʊzi
drudge ; работяга ; начальник ; гений ; boss ; genius ; Он был простым работягой. ; He was a common drudge. ; drʌdʒ
drudgery ; тяжёлая работа ; отдых ; игра ; rest ; play ; Это была тяжелая работа. ; It was pure drudgery. ; ˈdrʌdʒəri
dubious ; сомнительный ; точный ; честный ; exact ; honest ; Его объяснение было сомнительным. ; His explanation was dubious. ; ˈduːbiəs
ductile ; пластичный ; хрупкий ; твёрдый ; brittle ; hard ; Металл был пластичным. ; The metal was ductile. ; ˈdʌktaɪl
dull ; скучный ; интересный ; яркий ; interesting ; bright ; Урок был скучным. ; The lesson was dull. ; dʌl
duly ; должным образом ; неправильно ; случайно ; incorrectly ; accidentally ; Документы были должным образом оформлены. ; The documents were duly processed. ; ˈduːli
dumbfound ; ошеломлять ; объяснять ; успокаивать ; explain ; calm ; Новость ошеломила его. ; The news dumbfounded him. ; ˈdʌmˌfaʊnd
dummy ; манекен ; человек ; лидер ; person ; leader ; Они использовали манекен. ; They used a dummy. ; ˈdʌmi
dump ; сбрасывать ; поднимать ; собирать ; lift ; gather ; Они сбросили мусор. ; They dumped the trash. ; dʌmp
duplicate ; дублировать ; уничтожать ; скрывать ; destroy ; hide ; Он дублировал файл. ; He duplicated the file. ; ˈduːplɪˌkeɪt
durable ; прочный ; слабый ; ломкий ; weak ; fragile ; Материал был очень прочным. ; The material was very durable. ; ˈdjʊrəbəl
duration ; продолжительность ; мгновение ; конец ; moment ; end ; Продолжительность фильма — два часа. ; The duration of the movie is two hours. ; djʊˈreɪʃən
duress ; принуждение ; свобода ; просьба ; freedom ; request ; Он подписал документ под принуждением. ; He signed the document under duress. ; dʊˈrɛs
duty ; долг ; игра ; отдых ; game ; rest ; Это твой долг. ; It is your duty. ; ˈdjuːti
dwindle ; сокращаться ; увеличиваться ; накапливаться ; increase ; accumulate ; Запасы начали сокращаться. ; The supplies began to dwindle. ; ˈdwɪndəl
dynamic ; динамичный ; статичный ; неподвижный ; static ; still ; Город очень динамичный. ; The city is very dynamic. ; daɪˈnæmɪk
earnest ; серьёзный ; игривый ; весёлый ; playful ; joyful ; Он говорил очень серьёзно. ; He spoke in an earnest manner. ; ˈɜːrnɪst
earthly ; земной ; небесный ; духовный ; heavenly ; spiritual ; У них земные желания. ; They have earthly desires. ; ˈɜːrθli
earthquake ; землетрясение ; буря ; дождь ; storm ; rain ; Землетрясение разрушило город. ; The earthquake destroyed the city. ; ˈɜːrθˌkweɪk
ease ; облегчать ; усложнять ; ухудшать ; complicate ; worsen ; Это облегчит задачу. ; This will ease the task. ; iːz
eclectic ; эклектичный ; простой ; единый ; simple ; unified ; У неё эклектичный вкус. ; She has an eclectic taste. ; ɪˈklɛktɪk
eclipse ; затмение ; свечение ; огонь ; glow ; fire ; Мы наблюдали затмение. ; We watched the eclipse. ; ɪˈklɪps
ecology ; экология ; химия ; география ; chemistry ; geography ; Он изучает экологию. ; He studies ecology. ; ɪˈkɒlədʒi
economical ; экономичный ; дорогой ; расточительный ; expensive ; wasteful ; Машина очень экономичная. ; The car is very economical. ; ˌɛkəˈnɒmɪkəl
ecstasy ; экстаз ; грусть ; страх ; sadness ; fear ; Он был в экстазе. ; He was in ecstasy. ; ˈɛkstəsi
edible ; съедобный ; ядовитый ; вредный ; poisonous ; harmful ; Грибы съедобные. ; The mushrooms are edible. ; ˈɛdəbəl
edict ; указ ; просьба ; вопрос ; request ; question ; Был издан указ. ; An edict was issued. ; ˈiːdɪkt
edifice ; здание ; дерево ; лодка ; tree ; boat ; Это огромное здание. ; It is a huge edifice. ; ˈɛdɪfɪs
edify ; наставлять ; сбивать ; разрушать ; confuse ; destroy ; Учитель наставлял учеников. ; The teacher edified the students. ; ˈɛdɪfaɪ
eerie ; жуткий ; приятный ; смешной ; pleasant ; funny ; Ночь была жуткой. ; The night was eerie. ; ˈɪəri
effectual ; эффективный ; бесполезный ; слабый ; useless ; weak ; Метод оказался эффективным. ; The method proved effectual. ; ɪˈfɛktʃuəl
effeminate ; женоподобный ; мужественный ; грубый ; masculine ; rough ; Он выглядел женоподобно. ; He looked effeminate. ; ɪˈfɛmənɪt
effigy ; чучело ; человек ; герой ; person ; hero ; Они сожгли чучело. ; They burned an effigy. ; ˈɛfɪdʒi
egalitarian ; равноправный ; иерархичный ; коррумпированный ; hierarchical ; corrupt ; Это общество равноправное. ; It is an egalitarian society. ; ɪˌɡælɪˈtɛəriən
ego ; эго ; щедрость ; заботливость ; generosity ; care ; Его эго было огромным. ; His ego was enormous. ; ˈiːɡoʊ
egoism ; эгоизм ; щедрость ; дружелюбие ; generosity ; friendliness ; Его эгоизм раздражал. ; His egoism annoyed others. ; ˈiːɡoʊˌɪzəm
egotistic ; эгоистичный ; добрый ; скромный ; kind ; humble ; Он был слишком эгоистичным. ; He was too egotistic. ; ˈiːɡətɪstɪk
egregious ; вопиющий ; обычный ; малый ; ordinary ; small ; Это была вопиющая ошибка. ; It was an egregious mistake. ; ɪˈɡriːdʒəs
elaborate ; тщательно разрабатывать ; упрощать ; портить ; simplify ; spoil ; Он тщательно разработал план. ; He elaborated the plan. ; ɪˈlæbəreɪt
elapse ; проходить (о времени) ; замедляться ; останавливаться ; slow ; stop ; Прошло три часа. ; Three hours elapsed. ; ɪˈlæps
elastic ; эластичный ; жёсткий ; твёрдый ; rigid ; hard ; Материал был эластичным. ; The material was elastic. ; ɪˈlæstɪk
elate ; поднимать настроение ; огорчать ; пугать ; upset ; scare ; Новость подняла ему настроение. ; The news elated him. ; ɪˈleɪt
elation ; восторг ; грусть ; скука ; sadness ; boredom ; Он был в восторге. ; He was in a state of elation. ; ɪˈleɪʃən
elbow ; локоть ; колено ; плечо ; knee ; shoulder ; Он ушиб локоть. ; He hurt his elbow. ; ˈɛlboʊ
elderly ; пожилой ; молодой ; новый ; young ; new ; Пожилой мужчина сидел на скамейке. ; The elderly man sat on the bench. ; ˈɛldərli
elegant ; элегантный ; грубый ; простой ; rough ; simple ; Она выглядела элегантно. ; She looked elegant. ; ˈɛlɪɡənt
elementary ; элементарный ; сложный ; невероятный ; complicated ; incredible ; Это элементарная задача. ; This is an elementary task. ; ˌɛləˈmɛntəri
elevate ; поднимать ; опускать ; снижать ; lower ; reduce ; Он поднял коробку. ; He elevated the box. ; ˈɛləˌveɪt
eligible ; подходящий ; неподходящий ; ненужный ; unsuitable ; unnecessary ; Он подходил для работы. ; He was eligible for the job. ; ˈɛlɪdʒəbəl
elite ; элита ; толпа ; группа ; crowd ; group ; Он принадлежит элите. ; He belongs to the elite. ; eɪˈliːt
eloquent ; красноречивый ; тихий ; запутанный ; quiet ; confusing ; Он был красноречив. ; He was eloquent. ; ˈɛləkwənt
